Fid,Age,Gender,Street ,City,Latitude,Longitude,DateTime,Consumed_Power_Units,Sector,Division,Label
10.42.0.211-119.146.74.49-43298-443-6,42,Male,941C England Avenue,Courtenay,49.688193,-124.998308,21-01-23 8:15,750,Commercial Shops,Div10,1
10.42.0.151-98.139.183.24-54237-80-6,70,Male,941C England Avenue,Courtenay,49.688193,-124.998308,21-01-23 8:24,1480,Industrial,Div11,1
10.42.0.211-10.42.0.1-64588-53-17,64,Female,941C England Avenue,Courtenay,49.688193,-124.998308,21-01-23 8:39,1090,Residential,Div7,1
10.42.0.42-66.231.239.96-34356-443-6,48,Male,941C England Avenue,Courtenay,49.688193,-124.998308,21-01-23 8:46,500,Transportation,Div6,1
10.42.0.211-23.66.250.12-56761-443-6,54,Male,7070 Shorncliff Road,Port Hardy,50.720632,-127.490085,21-01-23 8:51,1530,Commerical,Div5,0
10.42.0.42-119.146.74.34-52738-80-6,56,Male,7070 Shorncliff Road,Port Hardy,50.720632,-127.490085,21-01-23 8:57,200,Commercial Shops,Div4,1
220.243.237.154-10.42.0.211-5285-59564-6,70,Male,7070 Shorncliff Road,Port Hardy,50.720632,-127.490085,21-01-23 9:16,1190,Industrial,Div3,0
10.42.0.211-77.234.44.79-50077-443-6,53,Male,7070 Shorncliff Road,Port Hardy,50.720632,-127.490085,21-01-23 9:23,950,Residential,Div15,0
10.42.0.42-125.39.133.40-35984-80-6,67,Male,3151 Barons Road,Nanaimo,49.20859,-124.00188,21-01-23 9:52,1335,Transportation,Div12,0
10.42.0.151-10.42.0.1-27596-53-17,57,Male,3151 Barons Road,Nanaimo,49.20859,-124.00188,21-01-23 10:13,2229,Commerical,Div2,1
10.42.0.151-10.42.0.1-37549-53-17,62,Male,3151 Barons Road,Nanaimo,49.20859,-124.00188,21-01-23 10:24,1610,Commercial Shops,Div4,0
10.42.0.1-10.42.0.42-53-26452-17,61,Male,3151 Barons Road,Nanaimo,49.20859,-124.00188,21-01-23 10:52,950,Industrial,Div10,1
10.42.0.42-14.17.42.57-36873-80-6,69,Female,4780 Roger Street,Port Alberni,49.254523,-124.806431,21-01-23 11:00,4607,Residential,Div11,0
216.58.219.202-10.42.0.211-443-34703-6,70,Female,4780 Roger Street,Port Alberni,49.254523,-124.806431,21-01-23 11:06,1270,Transportation,Div7,1
10.42.0.211-31.13.71.1-37623-443-6,52,Male,4780 Roger Street,Port Alberni,49.254523,-124.806431,21-01-23 11:14,542,Commerical,Div6,0
10.42.0.211-103.235.46.39-47663-80-6,61,Female,4780 Roger Street,Port Alberni,49.254523,-124.806431,21-01-23 11:20,1090,Commercial Shops,Div5,1
172.217.9.238-10.42.0.211-443-49623-6,50,Female,272 Main Street,Ucluelet,49.15332,-125.909777,21-01-23 11:26,1350,Industrial,Div4,1
10.42.0.211-36.51.254.232-38048-443-6,65,Male,272 Main Street,Ucluelet,49.15332,-125.909777,21-01-23 11:41,400,Residential,Div3,0
10.42.0.211-10.42.0.1-64715-53-17,50,Female,272 Main Street,Ucluelet,49.15332,-125.909777,21-01-23 11:45,1350,Transportation,Div15,1
10.42.0.211-54.243.147.129-58678-443-6,63,Male,272 Main Street,Ucluelet,49.15332,-125.909777,21-01-23 11:47,1350,Commerical,Div12,0
203.205.158.62-10.42.0.151-80-43194-6,66,Female,2000 Island Highway N,Nanaimo,49.191493,-123.966722,21-01-23 12:00,1964,Commercial Shops,Div11,0
222.73.28.96-10.42.0.211-80-56956-6,56,Female,2000 Island Highway N,Nanaimo,49.191493,-123.966722,21-01-23 12:09,1666,Industrial,Div1,1
172.217.3.99-10.42.0.151-443-58012-6,52,Male,2000 Island Highway N,Nanaimo,49.191493,-123.966722,21-01-23 12:21,5705,Residential,Div2,1
172.217.9.232-10.42.0.42-443-58183-6,59,Male,2000 Island Highway N,Nanaimo,49.191493,-123.966722,21-01-23 12:30,8577,Transportation,Div4,0
172.217.12.130-10.42.0.211-443-45619-6,55,Male,2328 Trent Street,Victoria,48.43242,-123.323847,21-01-23 12:51,3047,Commerical,Div10,1
172.217.10.106-10.42.0.42-443-48078-6,60,Female,2328 Trent Street,Victoria,48.43242,-123.323847,21-01-23 13:19,3645,Commercial Shops,Div11,0
10.42.0.211-23.206.166.62-49454-80-6,59,Female,2328 Trent Street,Victoria,48.43242,-123.323847,21-01-23 13:21,2900,Industrial,Div7,1
10.42.0.211-74.6.105.9-34076-80-6,73,Male,2328 Trent Street,Victoria,48.43242,-123.323847,21-01-23 13:27,250,Residential,Div6,0
10.42.0.1-10.42.0.42-53-9044-17,54,Male,135 Crofton Road,SaltSpring Island,48.861445,-123.508599,21-01-23 15:57,250,Transportation,Div5,1
10.42.0.211-66.198.24.225-47608-80-6,54,Male,135 Crofton Road,SaltSpring Island,48.861445,-123.508599,21-01-23 16:00,-650,Commerical,Div4,0
10.42.0.151-10.42.0.1-1432-53-17,44,Male,135 Crofton Road,SaltSpring Island,48.861445,-123.508599,21-01-23 16:12,-650,Commercial Shops,Div3,0
10.42.0.211-103.235.46.212-60285-80-6,60,Male,135 Crofton Road,SaltSpring Island,48.861445,-123.508599,21-01-23 16:20,1030,Industrial,Div15,0
180.163.255.159-10.42.0.211-80-52115-6,45,Female,2750 Kingcome Place,Port McNeill,50.58026,-127.067379,21-01-23 16:34,1030,Residential,Div12,0
10.42.0.151-10.42.0.1-54865-53-17,62,Male,2750 Kingcome Place,Port McNeill,50.58026,-127.067379,21-01-23 16:53,1030,Transportation,Div11,0
10.42.0.151-10.42.0.1-54743-53-17,63,Male,2750 Kingcome Place,Port McNeill,50.58026,-127.067379,21-01-23 17:04,2236,Commerical,Div11,1
172.217.7.131-10.42.0.211-443-58291-6,56,Female,2750 Kingcome Place,Port McNeill,50.58026,-127.067379,21-01-23 17:28,3732,Commercial Shops,Div10,1
172.217.7.131-10.42.0.211-443-58306-6,59,Female,1090 Marine Drive,Port Alice,50.4255,-127.487219,22-01-23 8:06,1150,Industrial,Div1,0
10.42.0.211-123.125.29.220-37911-80-6,62,Male,1090 Marine Drive,Port Alice,50.4255,-127.487219,22-01-23 8:16,400,Residential,Div2,0
10.42.0.211-10.42.0.1-54081-53-17,43,Female,1090 Marine Drive,Port Alice,50.4255,-127.487219,22-01-23 8:23,250,Transportation,Div4,0
10.42.0.211-10.42.0.1-41624-53-17,56,Female,1090 Marine Drive,Port Alice,50.4255,-127.487219,22-01-23 8:27,250,Commerical,Div10,1
10.42.0.211-23.21.51.186-44530-443-6,72,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,22-01-23 8:39,6390,Commercial Shops,Div11,1
192.229.173.173-10.42.0.42-80-43051-6,58,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,22-01-23 8:43,2198,Industrial,Div7,1
8.43.72.47-10.42.0.211-443-57487-6,66,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,22-01-23 8:50,3749,Residential,Div6,1
206.126.112.142-10.42.0.151-443-39054-6,73,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,22-01-23 8:53,1820,Transportation,Div5,1
172.217.10.78-10.42.0.151-80-56579-6,66,Female,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 8:56,1820,Commerical,Div4,0
10.42.0.211-10.42.0.1-29379-53-17,58,Male,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 8:59,1762,Commercial Shops,Div3,1
209.10.120.26-10.42.0.211-80-35526-6,68,Female,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 9:05,2633,Industrial,Div15,0
10.42.0.151-10.42.0.1-17807-53-17,29,Female,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 9:08,250,Residential,Div12,0
172.217.10.42-10.42.0.211-443-43991-6,61,Female,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,22-01-23 9:14,250,Transportation,Div11,0
10.42.0.42-13.32.250.43-35001-443-6,52,Male,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,22-01-23 9:18,250,Commerical,Div1,1
172.217.12.195-10.42.0.151-443-33560-6,56,Female,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,22-01-23 9:26,1340,Commercial Shops,Div2,0
158.85.58.119-10.42.0.211-5222-35131-6,57,Male,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,22-01-23 9:33,1115,Industrial,Div4,1
172.217.10.42-10.42.0.42-443-59913-6,47,Male,941 Pandora Avenue,Victoria,48.427254,-123.357604,22-01-23 9:37,250,Residential,Div10,0
203.205.158.61-10.42.0.211-80-36228-6,38,Male,941 Pandora Avenue,Victoria,48.427254,-123.357604,22-01-23 9:53,525,Transportation,Div11,1
10.42.0.151-10.42.0.1-9580-53-17,73,Female,2400 Arbutus Road,Victoria,48.471607,-123.300044,22-01-23 10:30,250,Commerical,Div7,0
10.42.0.211-10.42.0.1-9973-53-17,69,Male,2400 Arbutus Road,Victoria,48.471607,-123.300044,22-01-23 10:59,2280,Commercial Shops,Div6,1
10.42.0.211-74.6.105.13-41330-443-6,43,Male,124 McCarter Street,Parksville,49.320279,-124.310032,22-01-23 11:10,1440,Industrial,Div5,1
10.42.0.42-95.213.11.181-58666-80-6,64,Female,1665 Grant Avenue,Nanaimo,49.186285,-123.965495,22-01-23 11:32,1190,Residential,Div4,0
10.42.0.42-119.146.74.34-51605-80-6,64,Male,1665 Grant Avenue,Nanaimo,49.186303,-123.965493,22-01-23 11:44,2580,Transportation,Div3,1
10.42.0.211-52.84.26.207-38659-80-6,55,Female,1454 Hillside Avenue,Victoria,48.442189,-123.342316,22-01-23 12:20,1430,Commerical,Div15,0
172.217.12.163-10.42.0.151-443-38538-6,62,Male,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 12:28,4654,Commercial Shops,Div12,0
172.217.10.74-10.42.0.151-443-41866-6,59,Male,3088 Gibbins Road,Duncan,48.784926,-123.724208,22-01-23 12:35,1030,Industrial,Div11,1
10.42.0.211-125.39.133.40-59384-80-6,78,Male,4575 Blenkinsop Road,Victoria,48.498012,-123.355911,22-01-23 12:44,640,Residential,Div10,1
10.42.0.211-10.42.0.1-61471-53-17,44,Male,4575 Blenkinsop Road,Victoria,48.498012,-123.355911,22-01-23 13:02,415,Transportation,Div1,0
172.217.10.3-10.42.0.151-443-36886-6,34,Male,1650 Fort Street,Victoria,48.427352,-123.33532,22-01-23 13:08,695,Commerical,Div2,1
10.42.0.1-10.42.0.42-53-45509-17,50,Female,1650 Fort Street,Victoria,48.427352,-123.33532,22-01-23 13:25,755,Commercial Shops,Div4,0
192.229.173.173-10.42.0.151-80-59863-6,46,Male,1780 Fairfield Road,Victoria,48.415163,-123.331756,22-01-23 13:27,50,Industrial,Div10,1
172.217.10.99-10.42.0.151-443-36795-6,69,Female,1780 Fairfield Road,Victoria,48.415163,-123.331756,22-01-23 13:48,1802,Residential,Div11,0
10.42.0.151-10.42.0.1-1617-53-17,66,Female,2041 Tzouhalem Road,Duncan,48.780672,-123.67321,22-01-23 13:55,1802,Transportation,Div7,1
222.73.28.96-10.42.0.42-80-43521-6,70,Male,2041 Tzouhalem Road,Duncan,48.780672,-123.67321,22-01-23 14:16,1640,Commerical,Div6,0
180.149.153.187-10.42.0.211-443-42665-6,34,Male,1952 Bay Street,Victoria,48.434061,-123.326541,22-01-23 14:30,3310,Commercial Shops,Div5,0
10.42.0.42-72.21.206.121-59015-443-6,54,Male,3045 Gibbins Road,Duncan,48.785009,-123.723323,22-01-23 14:36,1400,Industrial,Div4,0
10.42.0.211-123.125.29.220-58373-80-6,60,Female,135 Crofton Road,SaltSpring Island,48.861445,-123.508599,22-01-23 15:58,3749,Residential,Div3,0
10.42.0.211-123.59.190.237-32850-80-6,55,Male,1200 Dufferin Crescent,Nanaimo,49.183502,-123.969945,22-01-23 16:08,1820,Transportation,Div15,0
10.42.0.151-52.45.159.13-56666-443-6,67,Male,3949 Port Alberni Highway,Port Alberni,49.248801,-124.781792,22-01-23 16:17,3433,Commerical,Div12,1
163.177.151.166-10.42.0.211-443-35417-6,56,Male,101 Lerwick Road,Courtenay,49.712428,-124.969565,22-01-23 16:25,930,Commercial Shops,Div11,1
10.42.0.151-87.240.165.91-57260-443-6,68,Male,345 Wale Road,Victoria,48.444807,-123.471939,22-01-23 16:31,600,Industrial,Div1,0
10.42.0.211-65.55.223.45-60774-40001-17,64,Female,137 Crofton Road,Salt Spring Island,48.861666,-123.508644,22-01-23 16:37,600,Residential,Div2,0
172.217.10.227-10.42.0.151-443-47229-6,56,Male,3995 Quadra Street,Victoria,48.469592,-123.364261,22-01-23 17:02,600,Transportation,Div4,0
219.142.78.162-10.42.0.211-80-54614-6,52,Male,2170 Mount Newton Cross Road,Saanichton,48.594178,-123.409621,22-01-23 17:09,250,Commerical,Div10,1
203.205.147.229-10.42.0.211-80-57523-6,49,Male,104-6672 Wadams Way,Sooke,48.380553,-123.72461,22-01-23 17:17,250,Commercial Shops,Div11,1
10.42.0.151-10.42.0.1-61991-53-17,54,Male,530 Fraser Street,Victoria,48.429165,-123.412896,22-01-23 17:38,1376,Industrial,Div2,1
203.130.53.126-10.42.0.211-80-54003-6,51,Male,1947 Cook Street,Victoria,48.431142,-123.352711,22-01-23 17:49,250,Residential,Div4,1
10.42.0.211-121.12.98.63-46627-80-6,69,Female,1775 Furney Place,Port McNeill,50.58967,-127.084112,25-01-23 8:13,400,Transportation,Div10,1
10.42.0.42-61.135.185.139-58132-80-6,56,Male,200-1100 Island Highway,Campbell River,50.027225,-125.242937,25-01-23 8:22,1180,Commerical,Div11,0
10.42.0.151-31.13.71.3-39424-443-6,65,Female,7070 Market Street,Port Hardy,50.720836,-127.492462,25-01-23 8:27,1300,Commercial Shops,Div7,1
10.42.0.211-123.125.29.138-34907-443-6,60,Female,1665 Grant Avenue,Nanaimo,49.186303,-123.965493,25-01-23 8:42,1100,Industrial,Div6,0
10.42.0.42-119.146.74.48-55142-80-6,59,Male,675 Canada Avenue,Duncan,48.782111,-123.708341,25-01-23 8:58,1270,Residential,Div5,0
157.240.18.19-10.42.0.151-443-39421-6,37,Male,961 England Avenue,Courtenay,49.688161,-124.998245,25-01-23 9:04,-693,Transportation,Div4,0
10.42.0.211-10.42.0.1-61387-53-17,52,Male,265 First Street,Tofino,49.150819,-125.907906,25-01-23 9:10,1824,Commerical,Div3,1
10.42.0.151-64.71.142.124-45560-443-6,60,Female,4201 6th Avenue,Port Alberni,49.252637,-124.803268,25-01-23 9:16,2393,Commercial Shops,Div15,0
10.42.0.151-72.21.206.121-43504-443-6,28,Female,58 Cowichan Avenue West,Lake Cowichan,48.82228,-124.054923,25-01-23 9:26,4887,Industrial,Div12,1
202.77.129.230-10.42.0.211-80-54923-6,62,Male,1085 Maquinna Drive,Tahsis,49.913388,-126.663244,25-01-23 9:33,5192,Residential,Div11,0
10.42.0.1-10.42.0.42-53-62311-17,68,Female,80 Chapel Street,Nanaimo,49.168161,-123.937451,25-01-23 9:36,250,Transportation,Div1,1
203.90.242.126-10.42.0.42-80-35994-6,45,Female,48 School Road,Alert Bay,50.5825,-126.925278,25-01-23 9:50,250,Commerical,Div2,0
239.255.255.250-10.42.0.1-1900-53213-17,60,Female,601 Trumpeter Drive,Gold River,49.78125,-126.048774,25-01-23 9:58,1773,Commercial Shops,Div4,1
10.42.0.1-10.42.0.42-53-52447-17,64,Female,1111 4th Avenue,Ladysmith,48.995647,-123.82768,25-01-23 10:02,433,Industrial,Div10,1
192.229.173.173-10.42.0.42-80-56970-6,52,Female,353 Bamfield Road,Bamfield,48.82654,-125.135464,25-01-23 10:17,1140,Residential,Div11,0
172.217.10.234-10.42.0.151-443-32898-6,43,Male,500 Parkway Drive,Zeballos,49.989011,-126.851068,25-01-23 10:25,1330,Transportation,Div7,1
10.42.0.211-10.42.0.1-22171-53-17,56,Female,601 Trumpeter Drive,Gold River,50.069387,-127.348817,25-01-23 10:38,1190,Commerical,Div6,0
172.217.10.226-10.42.0.211-443-40200-6,65,Male,1111 4th Avenue,Ladysmith,48.995647,-123.82768,25-01-23 10:48,2106,Commercial Shops,Div5,0
216.58.217.163-10.42.0.211-443-40344-6,68,Male,1111 4th Avenue,Ladysmith,48.995647,-123.82768,25-01-23 10:53,2727,Industrial,Div4,1
172.217.11.10-10.42.0.151-443-38504-6,60,Male,96 Cavan Street,Nanaimo,49.162456,-123.934726,25-01-23 11:04,2164,Residential,Div3,1
10.42.0.1-10.42.0.42-53-35590-17,60,Male,96 Cavan Street,Nanaimo,49.162456,-123.934726,25-01-23 11:04,16580,Transportation,Div15,0
10.42.0.211-123.125.115.164-33698-443-6,65,Female,7305 Market Street,Port Hardy,50.723949,-127.49245,25-01-23 11:30,1665,Commerical,Div12,1
172.217.10.10-10.42.0.151-443-45368-6,63,Female,7305 Market Street,Port Hardy,50.723949,-127.49245,25-01-23 11:39,3713,Commercial Shops,Div11,0
10.42.0.151-23.6.162.190-59743-443-6,52,Female,371 Festubert Street,Duncan,48.778244,-123.702389,25-01-23 11:58,1712,Industrial,Div11,1
10.42.0.42-52.84.40.147-41193-80-6,61,Male,371 Festubert Street,Duncan,48.778244,-123.702389,25-01-23 12:03,1572,Residential,Div10,0
173.241.242.143-10.42.0.211-443-49814-6,59,Female,530 Fraser Street,Victoria,48.429165,-123.412896,25-01-23 12:06,1370,Transportation,Div1,1
10.42.0.211-10.42.0.1-5953-53-17,57,Male,530 Fraser Street,Victoria,48.429165,-123.412896,25-01-23 12:12,450,Commerical,Div2,0
182.22.31.124-10.42.0.42-443-36122-6,57,Male,489 Alberni Highway,Parksville,49.310477,-124.32557,25-01-23 12:36,450,Commercial Shops,Div4,0
157.56.52.23-10.42.0.42-40033-35600-6,56,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,25-01-23 12:45,6131,Industrial,Div10,0
205.185.216.42-10.42.0.211-80-41784-6,62,Female,675 Canada Avenue,Duncan,48.782111,-123.708341,25-01-23 12:51,85845,Residential,Div11,0
172.217.9.227-10.42.0.151-443-57353-6,62,Male,530 Fraser Street,Victoria,48.429165,-123.412896,25-01-23 12:54,1428,Transportation,Div7,0
157.240.18.15-10.42.0.211-443-33494-6,49,Male,1947 Cook Street,Victoria,48.431142,-123.352711,25-01-23 13:01,250,Commerical,Div6,1
10.42.0.211-10.42.0.1-20683-53-17,65,Male,345 Wale Road,Victoria,48.444807,-123.471939,25-01-23 13:07,250,Commercial Shops,Div5,1
10.42.0.211-104.254.66.16-48280-80-6,66,Female,3995 Quadra Street,Victoria,48.469592,-123.364261,25-01-23 13:10,250,Industrial,Div4,0
10.42.0.211-10.42.0.1-13670-53-17,79,Male,137 Crofton Road,Salt Spring Island,48.861666,-123.508644,25-01-23 13:27,250,Residential,Div3,0
172.217.10.14-10.42.0.151-443-38814-6,52,Male,2170 Mount Newton Cross Road,Saanichton,48.594178,-123.409621,25-01-23 14:07,250,Transportation,Div15,0
10.42.0.211-10.42.0.1-30500-53-17,59,Female,1665 Grant Avenue,Nanaimo,49.186303,-123.965493,25-01-23 14:26,600,Commerical,Div12,1
180.149.134.221-10.42.0.211-80-46372-6,58,Male,4201 6th Avenue,Port Alberni,49.252637,-124.803268,25-01-23 14:36,1430,Commercial Shops,Div11,1
10.42.0.151-10.42.0.1-1239-53-17,64,Male,200-1100 Island Highway,Campbell River,50.027225,-125.242937,25-01-23 15:42,1343,Industrial,Div1,1
203.205.158.61-10.42.0.211-80-36227-6,53,Female,7070 Market Street,Port Hardy,50.720836,-127.492462,25-01-23 15:48,1343,Residential,Div2,1
180.76.152.13-10.42.0.42-80-52888-6,60,Male,104-6672 Wadams Way,Sooke,48.380553,-123.72461,25-01-23 16:01,250,Transportation,Div4,1
192.229.173.173-10.42.0.211-80-60488-6,37,Female,2400 Arbutus Road,Victoria,48.471607,-123.300044,25-01-23 16:30,250,Commerical,Div10,0
10.42.0.211-91.190.218.52-44716-12350-6,60,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,25-01-23 16:36,1100,Commercial Shops,Div11,1
10.42.0.211-23.206.173.182-47911-80-6,43,Male,547 Michigan Street,Victoria,48.417044,-123.370756,25-01-23 16:49,1100,Industrial,Div7,0
10.42.0.211-115.239.210.141-54436-80-6,59,Male,615 Tenth Street,Courtenay,49.686063,-125.000139,25-01-23 17:13,550,Residential,Div6,0
192.229.173.136-10.42.0.211-443-35601-6,59,Male,1119 Pembroke Street,Victoria,48.4311,-123.352,26-01-23 7:58,1340,Transportation,Div5,0
180.163.15.184-10.42.0.151-80-57105-6,58,Male,3088 Gibbins Road,Duncan,48.784926,-123.724208,26-01-23 8:06,90150,Commerical,Div4,1
216.58.219.202-10.42.0.211-443-49874-6,54,Male,3088 Gibbins Road,Duncan,48.784926,-123.724208,26-01-23 8:09,2370,Commercial Shops,Div3,0
10.42.0.151-54.192.38.230-41295-443-6,60,Female,3088 Gibbins Road,Duncan,48.784926,-123.724208,26-01-23 8:16,3600,Industrial,Div15,1
172.217.9.234-10.42.0.211-443-60379-6,77,Male,1952 Bay Street,Victoria,48.434061,-123.326541,26-01-23 8:16,5569,Residential,Div7,0
10.42.0.211-104.192.110.245-38570-443-6,41,Male,1952 Bay Street,Victoria,48.434061,-123.326541,26-01-23 8:32,4915,Transportation,Div6,1
10.42.0.211-64.71.142.124-32810-80-6,48,Male,1952 Bay Street,Victoria,48.434061,-123.326541,26-01-23 8:57,1880,Commerical,Div5,0
10.42.0.211-23.21.95.195-58105-443-6,63,Male,4780 Roger Street,Port Alberni,49.254523,-124.806431,26-01-23 9:15,1090,Commercial Shops,Div4,1
10.42.0.151-34.193.179.48-48904-443-6,56,Male,4780 Roger Street,Port Alberni,49.254523,-124.806431,26-01-23 9:20,7443,Industrial,Div3,1
10.42.0.211-123.125.115.164-52182-443-6,64,Female,4780 Roger Street,Port Alberni,49.254523,-124.806431,26-01-23 9:29,1390,Residential,Div15,0
10.42.0.211-77.234.44.199-38979-80-6,45,Female,3151 Barons Road,Nanaimo,49.20859,-124.00188,26-01-23 9:38,450,Transportation,Div12,1
140.205.62.20-10.42.0.211-80-35200-6,56,Female,3151 Barons Road,Nanaimo,49.20859,-124.00188,26-01-23 10:10,1580,Commerical,Div11,0
10.42.0.211-31.13.80.52-42526-443-6,65,Female,3151 Barons Road,Nanaimo,49.20859,-124.00188,26-01-23 10:20,1577,Commercial Shops,Div1,0
10.42.0.211-10.42.0.1-27672-53-17,70,Female,272 Main Street,Ucluelet,49.15332,-125.909777,26-01-23 10:37,1380,Industrial,Div2,1
10.42.0.211-10.42.0.1-41642-53-17,59,Male,272 Main Street,Ucluelet,49.15332,-125.909777,26-01-23 10:38,1280,Residential,Div4,1
172.217.10.14-10.42.0.211-443-48654-6,49,Male,272 Main Street,Ucluelet,49.15332,-125.909777,26-01-23 11:04,1180,Transportation,Div10,0
10.42.0.42-121.12.98.78-44531-80-6,63,Female,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,26-01-23 11:28,600,Commerical,Div11,1
10.42.0.211-10.42.0.1-15628-53-17,45,Male,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,26-01-23 11:57,600,Commercial Shops,Div7,0
175.100.207.233-10.42.0.42-80-54197-6,56,Male,207-1040 Shoppers Row,Campbell River,50.026139,-125.244391,26-01-23 12:06,600,Industrial,Div6,1
10.42.0.42-121.12.98.62-52354-80-6,70,Female,101 Lerwick Road,Courtenay,49.712428,-124.969565,26-01-23 12:14,952,Residential,Div5,0
10.42.0.211-104.192.110.245-36555-443-6,56,Male,101 Lerwick Road,Courtenay,49.712428,-124.969565,26-01-23 12:43,1400,Transportation,Div4,1
10.42.0.211-123.125.115.164-40828-443-6,55,Female,101 Lerwick Road,Courtenay,49.712428,-124.969565,26-01-23 12:49,600,Commerical,Div3,0
10.42.0.151-10.42.0.1-17292-53-17,64,Male,489 Alberni Highway,Parksville,49.310477,-124.32557,26-01-23 12:54,600,Commercial Shops,Div15,0
172.217.12.174-10.42.0.151-443-60253-6,69,Female,489 Alberni Highway,Parksville,49.310477,-124.32557,26-01-23 12:57,1640,Industrial,Div12,0
